Species,Site,Treatment.Numeric,Treatment,Petri.Dish,Seed.No,No.Germinated 
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,8,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,9,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,10,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,11,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,12,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,13,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,14,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,1,15,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,16,1
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,17,1
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,18,1
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,19,1
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,20,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,21,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,22,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,23,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,24,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,25,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,26,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,27,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,28,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,29,0
Oreomyrrhis ciliata,K.N.P.A,12L/12D,Control,2,30,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,1,1
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,2,1
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,3,1
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,4,1
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,5,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,6,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,7,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,8,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,9,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,10,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,11,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,12,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,13,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,14,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,1,15,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,16,1
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,17,1
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,18,1
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,19,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,20,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,21,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,22,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,23,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,24,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,25,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,26,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,27,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,28,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,29,0
Oreomyrrhis ciliata,K.N.P.A,18L/6D,Long,2,30,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,1,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,2,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,3,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,4,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,5,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,6,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,7,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,8,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,9,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,10,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,11,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,12,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,13,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,14,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,1,15,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,16,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,17,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,18,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,19,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,20,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,21,1
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,22,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,23,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,24,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,25,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,26,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,27,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,28,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,29,0
Oreomyrrhis ciliata,K.N.P.A,6L/18D,Short,2,30,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,1,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,2,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,3,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,4,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,5,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,6,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,7,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,8,1
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,9,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,10,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,11,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,12,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,13,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,14,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,15,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,16,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,17,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,18,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,19,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,20,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,21,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,22,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,23,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,24,0
Ozothamnus hookeri,K.N.P,12L/12D,Control,1,25,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,1,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,2,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,3,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,4,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,5,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,6,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,7,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,8,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,9,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,10,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,11,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,12,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,13,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,14,1
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,15,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,16,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,17,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,18,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,19,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,20,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,21,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,22,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,23,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,24,0
Ozothamnus hookeri,K.N.P,18L/6D,Long,1,25,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,1,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,2,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,3,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,4,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,5,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,6,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,7,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,8,1
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,9,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,10,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,11,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,12,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,13,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,14,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,15,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,16,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,17,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,18,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,19,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,20,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,21,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,22,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,23,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,24,0
Ozothamnus hookeri,K.N.P,6L/18D,Short,1,25,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,1,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,2,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,3,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,4,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,5,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,6,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,7,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,8,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,9,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,1,10,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,11,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,12,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,13,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,14,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,15,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,16,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,17,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,18,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,19,0
Parsonsia induplicata,B.R.N.P,12L/12D,Control,2,20,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,1,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,2,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,3,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,4,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,5,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,6,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,7,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,8,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,9,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,1,10,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,11,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,12,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,13,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,14,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,15,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,16,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,17,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,18,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,19,0
Parsonsia induplicata,B.R.N.P,18L/6D,Long,2,20,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,1,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,2,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,3,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,4,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,5,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,6,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,7,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,8,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,9,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,1,10,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,11,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,12,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,13,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,14,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,15,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,16,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,17,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,18,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,19,0
Parsonsia induplicata,B.R.N.P,6L/18D,Short,2,20,0
Petrophile pulchella,R.C,12L/12D,Control,1,1,1
Petrophile pulchella,R.C,12L/12D,Control,1,2,1
Petrophile pulchella,R.C,12L/12D,Control,1,3,1
Petrophile pulchella,R.C,12L/12D,Control,1,4,1
Petrophile pulchella,R.C,12L/12D,Control,1,5,1
Petrophile pulchella,R.C,12L/12D,Control,1,6,1
Petrophile pulchella,R.C,12L/12D,Control,1,7,1
Petrophile pulchella,R.C,12L/12D,Control,1,8,1
Petrophile pulchella,R.C,12L/12D,Control,1,9,1
Petrophile pulchella,R.C,12L/12D,Control,1,10,1
Petrophile pulchella,R.C,12L/12D,Control,1,11,1
Petrophile pulchella,R.C,12L/12D,Control,1,12,1
Petrophile pulchella,R.C,12L/12D,Control,1,13,1
Petrophile pulchella,R.C,12L/12D,Control,1,14,1
Petrophile pulchella,R.C,12L/12D,Control,1,15,1
Petrophile pulchella,R.C,12L/12D,Control,1,16,1
Petrophile pulchella,R.C,12L/12D,Control,1,17,1
Petrophile pulchella,R.C,12L/12D,Control,1,18,1
Petrophile pulchella,R.C,12L/12D,Control,1,19,1
Petrophile pulchella,R.C,12L/12D,Control,1,20,1
Petrophile pulchella,R.C,12L/12D,Control,1,21,0
Petrophile pulchella,R.C,12L/12D,Control,1,22,0
Petrophile pulchella,R.C,12L/12D,Control,1,23,0
Petrophile pulchella,R.C,12L/12D,Control,1,24,0
Petrophile pulchella,R.C,12L/12D,Control,1,25,0
Petrophile pulchella,R.C,12L/12D,Control,1,26,0
Petrophile pulchella,R.C,12L/12D,Control,1,27,0
Petrophile pulchella,R.C,12L/12D,Control,1,28,0
Petrophile pulchella,R.C,12L/12D,Control,1,29,0
Petrophile pulchella,R.C,12L/12D,Control,1,30,0
Petrophile pulchella,R.C,12L/12D,Control,1,31,0
Petrophile pulchella,R.C,12L/12D,Control,1,32,0
Petrophile pulchella,R.C,12L/12D,Control,1,33,0
Petrophile pulchella,R.C,18L/6D,Long,1,1,1
Petrophile pulchella,R.C,18L/6D,Long,1,2,1
Petrophile pulchella,R.C,18L/6D,Long,1,3,1
Petrophile pulchella,R.C,18L/6D,Long,1,4,1
Petrophile pulchella,R.C,18L/6D,Long,1,5,1
Petrophile pulchella,R.C,18L/6D,Long,1,6,1
Petrophile pulchella,R.C,18L/6D,Long,1,7,1
Petrophile pulchella,R.C,18L/6D,Long,1,8,1
Petrophile pulchella,R.C,18L/6D,Long,1,9,1
Petrophile pulchella,R.C,18L/6D,Long,1,10,1
Petrophile pulchella,R.C,18L/6D,Long,1,11,1
Petrophile pulchella,R.C,18L/6D,Long,1,12,1
Petrophile pulchella,R.C,18L/6D,Long,1,13,1
Petrophile pulchella,R.C,18L/6D,Long,1,14,1
Petrophile pulchella,R.C,18L/6D,Long,1,15,1
Petrophile pulchella,R.C,18L/6D,Long,1,16,1
Petrophile pulchella,R.C,18L/6D,Long,1,17,0
Petrophile pulchella,R.C,18L/6D,Long,1,18,0
Petrophile pulchella,R.C,18L/6D,Long,1,19,0
Petrophile pulchella,R.C,18L/6D,Long,1,20,0
Petrophile pulchella,R.C,18L/6D,Long,1,21,0
Petrophile pulchella,R.C,18L/6D,Long,1,22,0
Petrophile pulchella,R.C,18L/6D,Long,1,23,0
Petrophile pulchella,R.C,18L/6D,Long,1,24,0
Petrophile pulchella,R.C,18L/6D,Long,1,25,0
Petrophile pulchella,R.C,18L/6D,Long,1,26,0
Petrophile pulchella,R.C,18L/6D,Long,1,27,0
Petrophile pulchella,R.C,18L/6D,Long,1,28,0
Petrophile pulchella,R.C,18L/6D,Long,1,29,0
Petrophile pulchella,R.C,18L/6D,Long,1,30,0
Petrophile pulchella,R.C,18L/6D,Long,1,31,0
Petrophile pulchella,R.C,18L/6D,Long,1,32,0
Petrophile pulchella,R.C,18L/6D,Long,1,33,0
Petrophile pulchella,R.C,6L/18D,Short,1,1,1
Petrophile pulchella,R.C,6L/18D,Short,1,2,1
Petrophile pulchella,R.C,6L/18D,Short,1,3,1
Petrophile pulchella,R.C,6L/18D,Short,1,4,1
Petrophile pulchella,R.C,6L/18D,Short,1,5,1
Petrophile pulchella,R.C,6L/18D,Short,1,6,1
Petrophile pulchella,R.C,6L/18D,Short,1,7,1
Petrophile pulchella,R.C,6L/18D,Short,1,8,1
Petrophile pulchella,R.C,6L/18D,Short,1,9,1
Petrophile pulchella,R.C,6L/18D,Short,1,10,1
Petrophile pulchella,R.C,6L/18D,Short,1,11,1
Petrophile pulchella,R.C,6L/18D,Short,1,12,1
Petrophile pulchella,R.C,6L/18D,Short,1,13,1
Petrophile pulchella,R.C,6L/18D,Short,1,14,0
Petrophile pulchella,R.C,6L/18D,Short,1,15,0
Petrophile pulchella,R.C,6L/18D,Short,1,16,0
Petrophile pulchella,R.C,6L/18D,Short,1,17,0
Petrophile pulchella,R.C,6L/18D,Short,1,18,0
Petrophile pulchella,R.C,6L/18D,Short,1,19,0
Petrophile pulchella,R.C,6L/18D,Short,1,20,0
Petrophile pulchella,R.C,6L/18D,Short,1,21,0
Petrophile pulchella,R.C,6L/18D,Short,1,22,0
Petrophile pulchella,R.C,6L/18D,Short,1,23,0
Petrophile pulchella,R.C,6L/18D,Short,1,24,0
Petrophile pulchella,R.C,6L/18D,Short,1,25,0
Petrophile pulchella,R.C,6L/18D,Short,1,26,0
Petrophile pulchella,R.C,6L/18D,Short,1,27,0
Petrophile pulchella,R.C,6L/18D,Short,1,28,0
Petrophile pulchella,R.C,6L/18D,Short,1,29,0
Petrophile pulchella,R.C,6L/18D,Short,1,30,0
Petrophile pulchella,R.C,6L/18D,Short,1,31,0
Petrophile pulchella,R.C,6L/18D,Short,1,32,0
Petrophile pulchella,R.C,6L/18D,Short,1,33,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,1,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,2,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,3,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,4,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,5,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,6,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,7,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,8,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,9,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,10,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,11,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,12,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,13,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,14,1
Plantago muelleri,K.N.P.A,12L/12D,Control,1,15,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,16,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,17,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,18,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,19,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,20,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,21,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,22,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,23,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,24,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,25,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,26,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,27,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,28,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,29,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,30,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,31,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,32,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,33,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,34,0
Plantago muelleri,K.N.P.A,12L/12D,Control,1,35,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,1,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,2,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,3,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,4,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,5,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,6,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,7,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,8,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,9,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,10,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,11,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,12,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,13,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,14,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,15,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,16,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,17,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,18,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,19,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,20,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,21,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,22,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,23,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,24,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,25,1
Plantago muelleri,K.N.P.A,18L/6D,Long,1,26,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,27,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,28,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,29,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,30,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,31,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,32,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,33,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,34,0
Plantago muelleri,K.N.P.A,18L/6D,Long,1,35,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,1,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,2,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,3,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,4,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,5,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,6,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,7,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,8,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,9,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,10,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,11,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,12,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,13,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,14,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,15,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,16,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,17,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,18,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,19,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,20,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,21,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,22,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,23,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,24,1
Plantago muelleri,K.N.P.A,6L/18D,Short,1,25,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,26,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,27,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,28,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,29,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,30,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,31,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,32,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,33,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,34,0
Plantago muelleri,K.N.P.A,6L/18D,Short,1,35,0
Plectranthus parviflorus,A.B.G,12L/12D,Control,1,1,1
Plectranthus parviflorus,A.B.G,12L/12D,Control,1,2,1
Plectranthus parviflorus,A.B.G,12L/12D,Control,1,3,1
Plectranthus parviflorus,A.B.G,12L/12D,Control,1,4,1
